date,amount,price,sid,symbol,value
2023-05-05 11:18:00+00:00,7888117718.639266,20764.0,2,Bitstamp,-163788876309825.72
2023-05-05 11:19:00+00:00,-10945924550.539146,29169.7,0,Kraken,319289335361861.75
2023-05-05 11:19:00+00:00,-106523172.03729725,21175.57,1,Coinbase,2255688886097.8306
2023-05-05 11:19:00+00:00,11052447722.576445,20764.0,2,Bitstamp,-229493024511577.28
2023-05-05 11:20:00+00:00,-15334967216.790344,29167.1,0,Kraken,447276522308845.6
2023-05-05 11:20:00+00:00,-149236306.48815346,21175.57,1,Coinbase,3160163854581.3477
2023-05-05 11:20:00+00:00,15484203523.278498,20764.0,2,Bitstamp,-321514001957354.75
2023-05-05 11:21:00+00:00,-21482005447.883076,29163.0,0,Kraken,626479724876614.1
2023-05-05 11:21:00+00:00,-209057841.7076969,21175.57,1,Coinbase,4426918961130.256
2023-05-05 11:21:00+00:00,21691063289.59077,20764.0,2,Bitstamp,-450393238145062.75
2023-05-05 11:22:00+00:00,-30088891139.496704,29135.599999999995,0,Kraken,876657896683920.0
2023-05-05 11:22:00+00:00,-292818035.83290863,21175.57,1,Coinbase,6200588815042.265
2023-05-05 11:22:00+00:00,30381709175.329613,20764.0,2,Bitstamp,-630845809316544.1
2023-05-05 11:23:00+00:00,-42104864625.87834,29143.4,0,Kraken,1227078911737823.0
2023-05-05 11:23:00+00:00,-409754673.2978935,21175.57,1,Coinbase,8676788767246.675
2023-05-05 11:23:00+00:00,42514619299.17623,20764.0,2,Bitstamp,-882773555128095.2
2023-05-05 11:24:00+00:00,-58935066043.785194,29131.0,0,Kraken,1716837408921506.5
2023-05-05 11:24:00+00:00,-573542248.5533485,21175.57,1,Coinbase,12145084032198.83
2023-05-05 11:24:00+00:00,59508608292.33855,20764.0,2,Bitstamp,-1235636742582117.5
2023-05-05 11:25:00+00:00,-82457809208.47061,29131.9,0,Kraken,2402152652080245.0
2023-05-05 11:25:00+00:00,-802460071.3787918,21175.57,1,Coinbase,16992549413686.602
2023-05-05 11:25:00+00:00,83260269279.84941,20764.0,2,Bitstamp,-1728816231326793.2
2023-05-05 11:26:00+00:00,-115372719394.99316,29122.2,0,Kraken,3359907408764870.0
2023-05-05 11:26:00+00:00,-1122780262.1678314,21175.57,1,Coinbase,23775512036153.266
2023-05-05 11:26:00+00:00,116495499657.161,20764.0,2,Bitstamp,-2418912554881291.0
2023-05-05 11:27:00+00:00,-161373005225.64294,29128.8,0,Kraken,4700601994616708.0
2023-05-05 11:27:00+00:00,-1570444261.5566864,21175.57,1,Coinbase,33255052391691.92
2023-05-05 11:27:00+00:00,162943449487.19962,20764.0,2,Bitstamp,-3383357785152213.0
2023-05-05 11:28:00+00:00,-225764858721.51892,29134.1,0,Kraken,6577455970478604.0
2023-05-05 11:28:00+00:00,-2197090686.540848,21175.57,1,Coinbase,46524647629193.78
2023-05-05 11:28:00+00:00,227961949408.05975,20764.0,2,Bitstamp,-4733401917508953.0
2023-05-05 11:29:00+00:00,-315907719328.53796,29116.6,0,Kraken,9198158700601308.0
2023-05-05 11:29:00+00:00,-3074339876.779602,21175.57,1,Coinbase,65100899264537.836
2023-05-05 11:29:00+00:00,318982059205.3176,20764.0,2,Bitstamp,-6623343477339215.0
2023-05-05 11:30:00+00:00,-441779015229.5039,29112.5,0,Kraken,1.2861291580868932e+16
2023-05-05 11:30:00+00:00,-4299289824.671997,21175.57,1,Coinbase,91039912632629.6
2023-05-05 11:30:00+00:00,446078305054.17584,20764.0,2,Bitstamp,-9262369926144908.0
2023-05-05 11:31:00+00:00,-617716515798.0488,29114.400000000005,0,Kraken,1.7984445727550716e+16
2023-05-05 11:31:00+00:00,-6011472341.036194,21175.57,1,Coinbase,127296353360675.8
2023-05-05 11:31:00+00:00,623727988139.0851,20764.0,2,Bitstamp,-1.2951087945719962e+16
2023-05-05 11:32:00+00:00,-863776691024.9497,29112.599999999995,0,Kraken,2.5146785295132948e+16
2023-05-05 11:32:00+00:00,-8406072290.652283,21175.57,1,Coinbase,178003372215767.75
2023-05-05 11:32:00+00:00,872182763315.6019,20764.0,2,Bitstamp,-1.811000289748516e+16
2023-05-05 11:33:00+00:00,-1207777936652.1814,29106.1,0,Kraken,3.5153705401992056e+16
2023-05-05 11:33:00+00:00,-11753811780.341064,21175.57,1,Coinbase,248893664121436.84
2023-05-05 11:33:00+00:00,1219531748432.5225,20764.0,2,Bitstamp,-2.5322357224452896e+16
